movie_title,year,movie+title,tmdb_id
New Jersey Drive ,1995,New+Jersey+Drive,39310
"Fear, The ",1995,"Fear,+The",75555
Mr. Wonderful ,1993,Mr.+Wonderful,31911
Trial by Jury ,1994,Trial+by+Jury,41590
"Good Man in Africa, A ",1994,"Good+Man+in+Africa,+A",41006
Kaspar Hauser ,1996,Kaspar+Hauser,-1
"Object of My Affection, The ",1998,"Object+of+My+Affection,+The",17127
Witness ,1985,Witness,9281
Senseless ,1998,Senseless,12538
Nowhere ,1997,Nowhere,1811
Underground ,1996,Underground,11902
Jefferson in Paris ,1995,Jefferson+in+Paris,87729
Far From Home: The Adventures of Yellow Dog ,1995,Far+From+Home:+The+Adventures+of+Yellow+Dog,27985
Foreign Student ,1994,Foreign+Student,95743
I Don't Want to Talk About It (De eso no se habla) ,1993,I+Don't+Want+to+Talk+About+It+(De+eso+no+se+habla),-1
Twin Town ,1997,Twin+Town,15321
"Enfer, L' ",1994,"Enfer,+L'",17961
Aiqing wansui ,1996,Aiqing+wansui,-1
Cosi ,1997,Cosi,90214
All Over Me ,1997,All+Over+Me,12793
Being Human ,1993,Being+Human,-1
"Amazing Panda Adventure, The ",1995,"Amazing+Panda+Adventure,+The",30765
"Beans of Egypt, Maine, The ",1994,"Beans+of+Egypt,+Maine,+The",218473
"Scarlet Letter, The ",1926,"Scarlet+Letter,+The",85638
Johns ,1996,Johns,56830
It Takes Two ,1995,It+Takes+Two,33689
Frankie Starlight ,1995,Frankie+Starlight,73067
Shadows (Cienie) ,1988,Shadows+(Cienie),-1
"Show, The ",1995,"Show,+The",16115
The Courtyard ,1995,The+Courtyard,224516
Dream Man ,1995,Dream+Man,61813
Destiny Turns on the Radio ,1995,Destiny+Turns+on+the+Radio,62488
"Glass Shield, The ",1994,"Glass+Shield,+The",72031
"Hunted, The ",1995,"Hunted,+The",32631
"Underneath, The ",1995,"Underneath,+The",36141
Safe Passage ,1994,Safe+Passage,49803
"Secret Adventures of Tom Thumb, The ",1993,"Secret+Adventures+of+Tom+Thumb,+The",18242
Condition Red ,1995,Condition+Red,340210
Yankee Zulu ,1996,Yankee+Zulu,-1
Aparajito ,1996,Aparajito,-1
Hostile Intentions ,1994,Hostile+Intentions,-1
Clean Slate (Coup de Torchon) ,1981,Clean+Slate+(Coup+de+Torchon),-1
Tigrero: A Film That Was Never Made ,1994,Tigrero:+A+Film+That+Was+Never+Made,88030
"Eye of Vichy, The (Oeil de Vichy, L') ",1993,"Eye+of+Vichy,+The+(Oeil+de+Vichy,+L')",-1
"Promise, The (Versprechen, Das) ",1994,"Promise,+The+(Versprechen,+Das)",-1
To Cross the Rubicon ,1991,To+Cross+the+Rubicon,277270
Daens ,1992,Daens,44103
"Man from Down Under, The ",1943,"Man+from+Down+Under,+The",245268
Careful ,1992,Careful,55613
Vermont Is For Lovers ,1992,Vermont+Is+For+Lovers,-1
"Vie est belle, La (Life is Rosey) ",1987,"Vie+est+belle,+La+(Life+is+Rosey)",-1
Quartier Mozart ,1992,Quartier+Mozart,196940
Touki Bouki (Journey of the Hyena) ,1973,Touki+Bouki+(Journey+of+the+Hyena),-1
Wend Kuuni (God's Gift) ,1982,Wend+Kuuni+(God's+Gift),-1
Spirits of the Dead (Tre passi nel delirio) ,1968,Spirits+of+the+Dead+(Tre+passi+nel+delirio),41225
Pharaoh's Army ,1995,Pharaoh's+Army,87190
"I, Worst of All (Yo, la peor de todas) ",1990,"I,+Worst+of+All+(Yo,+la+peor+de+todas)",123763
"Hungarian Fairy Tale, A ",1987,"Hungarian+Fairy+Tale,+A",42005
"Death in the Garden (Mort en ce jardin, La) ",1956,"Death+in+the+Garden+(Mort+en+ce+jardin,+La)",-1
"Collectionneuse, La ",1967,"Collectionneuse,+La",4837
Baton Rouge ,1988,Baton+Rouge,253632
Liebelei ,1933,Liebelei,43596
"Woman in Question, The ",1950,"Woman+in+Question,+The",27256
T-Men ,1947,T-Men,26174
"Invitation, The (Zaproszenie) ",1986,"Invitation,+The+(Zaproszenie)",-1
"Symphonie pastorale, La ",1946,"Symphonie+pastorale,+La",117500
American Dream ,1990,American+Dream,41326
Lashou shentan ,1992,Lashou+shentan,-1
Terror in a Texas Town ,1958,Terror+in+a+Texas+Town,46681
Salut cousin! ,1997,Salut+cousin!,-1
Schizopolis ,1997,Schizopolis,-1
"To Have, or Not ",1997,"To+Have,+or+Not",-1
Duoluo tianshi ,1998,Duoluo+tianshi,-1
"Magic Hour, The ",1998,"Magic+Hour,+The",-1
Death in Brunswick ,1996,Death+in+Brunswick,-1
Everest ,1998,Everest,21736
Shopping ,1996,Shopping,2293
Nemesis 2: Nebula ,1995,Nemesis+2:+Nebula,63105
Romper Stomper ,1992,Romper+Stomper,10412
City of Industry ,1997,City+of+Industry,18420
Someone Else's America ,1996,Someone+Else's+America,-1
Guantanamera ,1997,Guantanamera,-1
Office Killer ,1997,Office+Killer,49728
"Price Above Rubies, A ",1998,"Price+Above+Rubies,+A",44308
Angela ,1996,Angela,539236
He Walked by Night ,1948,He+Walked+by+Night,31556
Love Serenade ,1997,Love+Serenade,-1
Deceiver ,1997,Deceiver,14583
Hurricane Streets ,1998,Hurricane+Streets,-1
Buddy ,1997,Buddy,15170
B*A*P*S ,1997,B*A*P*S,18423
"Truth or Consequences, N.M. ",1997,"Truth+or+Consequences,+N.M.",31017
Intimate Relations ,1997,Intimate+Relations,68545
"Leading Man, The ",1998,"Leading+Man,+The",46338
Tokyo Fist ,1998,Tokyo+Fist,-1
"Reluctant Debutante, The ",1958,"Reluctant+Debutante,+The",64382
Warriors of Virtue ,1997,Warriors+of+Virtue,49478
Desert Winds ,1995,Desert+Winds,267188
Hugo Pool ,1997,Hugo+Pool,32332
King of New York ,1990,King+of+New+York,9558
All Things Fair ,1996,All+Things+Fair,-1
"Sixth Man, The ",1997,"Sixth+Man,+The",36807
Butterfly Kiss ,1996,Butterfly+Kiss,-1
"Paris, France ",1993,"Paris,+France",-1
"Cérémonie, La ",1996,"Cérémonie,+La",-1
Hush ,1998,Hush,17941
Nightwatch ,1997,Nightwatch,2212
Nobody Loves Me (Keiner liebt mich) ,1996,Nobody+Loves+Me+(Keiner+liebt+mich),-1
"Wife, The ",1996,"Wife,+The",21539
Lamerica ,1994,Lamerica,49133
Nico Icon ,1995,Nico+Icon,124626
"Silence of the Palace, The (Saimt el Qusur) ",1996,"Silence+of+the+Palace,+The+(Saimt+el+Qusur)",-1
"Slingshot, The ",1993,"Slingshot,+The",41653
Land and Freedom (Tierra y libertad) ,1996,Land+and+Freedom+(Tierra+y+libertad),-1
Á köldum klaka (Cold Fever) ,1996,Á+köldum+klaka+(Cold+Fever),-1
Etz Hadomim Tafus (Under the Domin Tree) ,1996,Etz+Hadomim+Tafus+(Under+the+Domin+Tree),-1
Two Friends (,1986,Two+Friends+(,123067
Brothers in Trouble ,1996,Brothers+in+Trouble,-1
Girls Town ,1996,Girls+Town,110513
Normal Life ,1996,Normal+Life,23223
Bitter Sugar (Azucar Amargo) ,1996,Bitter+Sugar+(Azucar+Amargo),-1
"Eighth Day, The ",1996,"Eighth+Day,+The",36998
Dadetown ,1996,Dadetown,-1
Some Mother's Son ,1996,Some+Mother's+Son,58102
Angel Baby ,1997,Angel+Baby,-1
Sudden Manhattan ,1997,Sudden+Manhattan,-1
"Butcher Boy, The ",1998,"Butcher+Boy,+The",22797
Men With Guns ,1998,Men+With+Guns,320011
Hana-bi ,1998,Hana-bi,5910
"Niagara, Niagara ",1998,"Niagara,+Niagara",-1
"Big One, The ",1998,"Big+One,+The",1774
"Butcher Boy, The ",1998,"Butcher+Boy,+The",22797
"Spanish Prisoner, The ",1998,"Spanish+Prisoner,+The",29193
Temptress Moon (Feng Yue) ,1997,Temptress+Moon+(Feng+Yue),-1
Entertaining Angels: The Dorothy Day Story ,1996,Entertaining+Angels:+The+Dorothy+Day+Story,99479
Chairman of the Board ,1998,Chairman+of+the+Board,31535
"Favor, The ",1994,"Favor,+The",50463
Little City ,1998,Little+City,-1
Target ,1996,Target,466194
"Substance of Fire, The ",1996,"Substance+of+Fire,+The",168535
Getting Away With Murder ,1996,Getting+Away+With+Murder,25697
Small Faces ,1996,Small+Faces,42758
"New Age, The ",1994,"New+Age,+The",41588
Rough Magic ,1997,Rough+Magic,45671
Nothing Personal ,1997,Nothing+Personal,-1
8 Heads in a Duffel Bag ,1997,8+Heads+in+a+Duffel+Bag,13982
"Brother's Kiss, A ",1997,"Brother's+Kiss,+A",102878
Ripe ,1997,Ripe,-1
"Next Step, The ",1997,"Next+Step,+The",291634
Wedding Bell Blues ,1997,Wedding+Bell+Blues,-1
MURDER and murder ,1997,MURDER+and+murder,407992
Tainted ,1998,Tainted,281289
"Further Gesture, A ",1998,"Further+Gesture,+A",-1
Kika ,1993,Kika,8223
Mirage ,1995,Mirage,226229
Mamma Roma ,1962,Mamma+Roma,47796
"Sunchaser, The ",1996,"Sunchaser,+The",38191
"War at Home, The ",1996,"War+at+Home,+The",59232
Sweet Nothing ,1996,Sweet+Nothing,-1
Mat' i syn ,1998,Mat'+i+syn,-1
B. Monkey ,1998,B.+Monkey,2923
Sliding Doors ,1998,Sliding+Doors,10215
You So Crazy ,1994,You+So+Crazy,38129
Scream of Stone (Schrei aus Stein) ,1996,Scream+of+Stone+(Schrei+aus+Stein),-1
